authored_selector	emitted_metric	source_family	source_type	source_labels	operator_owner	entity_identity	signal_role	observation_population	cross_family_relationship	unit_algebra	label_roles_and_optionality	availability_gate	evidence_and_uncertainty	disposition	destination	source_path
vllm:request_queue_time_seconds_sum	vllm:request_queue_time_seconds_sum	vllm:request_queue_time_seconds	histogram	engine,le,model_name	vLLM/Scheduler	model_name,engine	latency	Histogram of time spent in WAITING phase for request.	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> in-flight; counted/measured object: Histogram of time spent in WAITING phase for request.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Scheduler / Queue Concurrency [queue_concurrency; in-flight; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_queue_time_seconds_created	vllm:request_queue_time_seconds_created	vllm:request_queue_time_seconds_created	gauge	engine,model_name	<excluded>	<none>	latency	Histogram of time spent in WAITING phase for request.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name; no chart identity/dimension role	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_success_created	vllm:request_success_created	vllm:request_success_created	gauge	engine,finished_reason,model_name	<excluded>	<none>	workload/outcome	Count of successfully processed requests.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,finished_reason,model_name; no chart identity/dimension role	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_success_total	vllm:request_success_total	vllm:request_success_total	counter	engine,finished_reason,model_name	vLLM/Request Lifecycle	model_name,engine	workload/outcome	Count of successfully processed requests.	independent source family unless a source-defined relationship is stated in OPERATOR-MODEL.md	raw counter -> incremental -> requests/s; counted/measured object: Count of successfully processed requests.	identity=model_name,engine; dimension=finished_reason; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Request Lifecycle / Request Outcomes [outcomes; requests/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_time_per_output_token_seconds_bucket	vllm:request_time_per_output_token_seconds_bucket	vllm:request_time_per_output_token_seconds	histogram	engine,le,model_name	vLLM/Decode	model_name,engine	latency	Histogram of time_per_output_token_seconds per request.	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of time_per_output_token_seconds per request.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Decode / Mean Output-Token Time [mean_output_token_time; observations/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_time_per_output_token_seconds_count	vllm:request_time_per_output_token_seconds_count	vllm:request_time_per_output_token_seconds	histogram	engine,le,model_name	vLLM/Decode	model_name,engine	latency	Histogram of time_per_output_token_seconds per request.	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> requests/s; counted/measured object: Histogram of time_per_output_token_seconds per request.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Decode / Decode Request Measurements [request_measurements; requests/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_time_per_output_token_seconds_sum	vllm:request_time_per_output_token_seconds_sum	vllm:request_time_per_output_token_seconds	histogram	engine,le,model_name	vLLM/Decode	model_name,engine	latency	Histogram of time_per_output_token_seconds per request.	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> seconds/s; counted/measured object: Histogram of time_per_output_token_seconds per request.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Decode / Accumulated Mean Output-Token Time [accumulated_mean_output_token_time; seconds/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_time_per_output_token_seconds_created	vllm:request_time_per_output_token_seconds_created	vllm:request_time_per_output_token_seconds_created	gauge	engine,model_name	<excluded>	<none>	latency	Histogram of time_per_output_token_seconds per request.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name; no chart identity/dimension role	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:spec_decode_num_accepted_tokens_created	vllm:spec_decode_num_accepted_tokens_created	vllm:spec_decode_num_accepted_tokens_created	gauge	engine,model_name	<excluded>	<none>	workload/outcome	Number of accepted tokens.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name; no chart identity/dimension role	speculative decoding	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/spec_decode/metrics.py
vllm:spec_decode_num_accepted_tokens_per_pos_created	vllm:spec_decode_num_accepted_tokens_per_pos_created	vllm:spec_decode_num_accepted_tokens_per_pos_created	gauge	engine,model_name,position	<excluded>	<none>	workload/outcome	Accepted tokens per draft position.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name,position; no chart identity/dimension role	speculative decoding	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/spec_decode/metrics.py
